,Sep,Force
127,5.92e-09,5.12e-12
128,6.45e-09,4.53e-12
129,7.4e-09,2.49e-12
130,8.54e-09,-1.6e-13
131,8.17e-09,2.25e-12
132,7.31e-09,6.35e-12
133,7.94e-09,5.43e-12
134,9.13e-09,2.72e-12
135,9.37e-09,3.24e-12
136,9.05e-09,5.65e-12
137,9.37e-09,5.91e-12
138,1.08e-08,2.5e-12
139,1.18e-08,1.1e-13
140,1.16e-08,2.16e-12
141,1.14e-08,3.98e-12
142,1.16e-08,4.64e-12
143,1.16e-08,5.73e-12
144,1.17e-08,6.88e-12
145,1.17e-08,7.96e-12
146,1.22e-08,7.73e-12
147,1.27e-08,7.1e-12
148,1.38e-08,4.55e-12
149,1.47e-08,2.82e-12
150,1.45e-08,4.67e-12
151,1.43e-08,6.46e-12
152,1.43e-08,7.78e-12
153,1.51e-08,6.4e-12
154,1.56e-08,6.06e-12
155,1.58e-08,6.57e-12
156,1.5e-08,1.05e-11
157,1.49e-08,1.22e-11
158,1.61e-08,9.42e-12
159,1.68e-08,8.36e-12
160,1.74e-08,7.65e-12
161,1.74e-08,8.78e-12
162,1.71e-08,1.1e-11
163,1.72e-08,1.18e-11
164,1.82e-08,9.98e-12
165,1.9e-08,8.31e-12
166,1.93e-08,8.73e-12
167,1.96e-08,9.13e-12
168,2e-08,8.83e-12
169,2e-08,1.03e-11
170,1.95e-08,1.3e-11
171,1.96e-08,1.41e-11
172,2.04e-08,1.25e-11
173,2.11e-08,1.15e-11
174,2.09e-08,1.34e-11
175,2.06e-08,1.57e-11
176,2.1e-08,1.59e-11
177,2.18e-08,1.43e-11
178,2.24e-08,1.36e-11
179,2.29e-08,1.33e-11
180,2.32e-08,1.34e-11
181,2.27e-08,1.63e-11
182,2.24e-08,1.84e-11
183,2.31e-08,1.72e-11
184,2.38e-08,1.62e-11
185,2.38e-08,1.76e-11
186,2.4e-08,1.82e-11
187,2.45e-08,1.79e-11
188,2.49e-08,1.8e-11
189,2.55e-08,1.73e-11
190,2.66e-08,1.46e-11
191,2.76e-08,1.25e-11
192,2.81e-08,1.21e-11
193,2.81e-08,1.31e-11
194,2.81e-08,1.43e-11
195,2.86e-08,1.39e-11
196,2.91e-08,1.35e-11
197,2.98e-08,1.26e-11
198,3.1e-08,9.6e-12
199,3.28e-08,5.11e-12
200,3.45e-08,6.15e-13
201,3.54e-08,-1.05e-12
202,3.57e-08,-7.42e-13
203,3.56e-08,1.04e-12
204,3.52e-08,3.43e-12
205,3.59e-08,2.41e-12
206,3.58e-08,4.03e-12
207,3.54e-08,6.71e-12
208,3.58e-08,6.56e-12
209,3.65e-08,5.86e-12
210,3.7e-08,5.43e-12
211,3.83e-08,2.2e-12
212,3.87e-08,2.14e-12
213,3.78e-08,6.51e-12
214,3.81e-08,6.41e-12
215,3.85e-08,6.49e-12
216,3.83e-08,8.12e-12
217,3.9e-08,7.27e-12
218,3.95e-08,6.93e-12
219,4.01e-08,6.25e-12
220,4.03e-08,6.66e-12
221,4.01e-08,8.73e-12
222,4.08e-08,7.77e-12
223,4.23e-08,3.85e-12
224,4.31e-08,2.5e-12
225,4.28e-08,4.7e-12
226,4.31e-08,5.11e-12
227,4.33e-08,5.92e-12
228,4.36e-08,6.2e-12
229,4.47e-08,3.63e-12
230,4.5e-08,3.85e-12
231,4.48e-08,5.58e-12
232,4.55e-08,4.66e-12
233,4.61e-08,3.9e-12
234,4.59e-08,5.79e-12
235,4.62e-08,6.11e-12
236,4.68e-08,5.35e-12
237,4.73e-08,5.04e-12
238,4.77e-08,4.95e-12
239,4.74e-08,7.13e-12
240,4.74e-08,8.39e-12
241,4.81e-08,7.44e-12
242,4.9e-08,5.68e-12
243,4.94e-08,5.53e-12
244,4.96e-08,6e-12
245,5.02e-08,5.23e-12
246,5.05e-08,5.47e-12
247,5.04e-08,7.26e-12
248,5.03e-08,8.86e-12
249,5.08e-08,8.45e-12
250,5.15e-08,7.58e-12
251,5.13e-08,9.61e-12
252,5.12e-08,1.12e-11
253,5.26e-08,7.9e-12
254,5.36e-08,5.52e-12
255,5.37e-08,6.57e-12
256,5.4e-08,6.95e-12
257,5.43e-08,7.52e-12
258,5.44e-08,8.3e-12
259,5.45e-08,9.1e-12
260,5.45e-08,1.04e-11
261,5.45e-08,1.13e-11
262,5.44e-08,1.28e-11
263,5.49e-08,1.25e-11
264,5.56e-08,1.16e-11
265,5.63e-08,1.05e-11
266,5.69e-08,9.97e-12
267,5.69e-08,1.13e-11
268,5.75e-08,1.06e-11
269,5.77e-08,1.15e-11
270,5.72e-08,1.44e-11
271,5.82e-08,1.26e-11
272,5.86e-08,1.21e-11
273,5.83e-08,1.46e-11
274,5.85e-08,1.5e-11
275,5.88e-08,1.53e-11
276,5.91e-08,1.55e-11
277,5.97e-08,1.48e-11
278,6.01e-08,1.45e-11
279,6.02e-08,1.56e-11
280,6.05e-08,1.58e-11
281,6.15e-08,1.36e-11
282,6.18e-08,1.4e-11
283,6.16e-08,1.59e-11
284,6.19e-08,1.63e-11
285,6.18e-08,1.8e-11
286,6.25e-08,1.69e-11
287,6.37e-08,1.41e-11
288,6.42e-08,1.36e-11
289,6.47e-08,1.33e-11
290,6.46e-08,1.52e-11
291,6.47e-08,1.6e-11
292,6.55e-08,1.48e-11
293,6.58e-08,1.51e-11
294,6.57e-08,1.67e-11
295,6.55e-08,1.86e-11
296,6.59e-08,1.85e-11
297,6.6e-08,1.92e-11
298,6.62e-08,2e-11
299,6.67e-08,1.94e-11
300,6.67e-08,2.09e-11
301,6.71e-08,2.1e-11
302,6.78e-08,2e-11
303,6.8e-08,2.07e-11
304,6.83e-08,2.1e-11
305,6.84e-08,2.19e-11
306,6.81e-08,2.41e-11
307,6.82e-08,2.49e-11
308,6.9e-08,2.36e-11
309,6.91e-08,2.46e-11
310,6.94e-08,2.52e-11
311,7.05e-08,2.29e-11
312,7.09e-08,2.28e-11
313,7.07e-08,2.49e-11
314,7.04e-08,2.7e-11
315,7.08e-08,2.71e-11
316,7.12e-08,2.71e-11
317,7.14e-08,2.75e-11
318,7.13e-08,2.91e-11
319,7.11e-08,3.12e-11
320,7.16e-08,3.07e-11
321,7.21e-08,3.04e-11
322,7.22e-08,3.1e-11
323,7.24e-08,3.19e-11
324,7.24e-08,3.31e-11
325,7.23e-08,3.48e-11
326,7.3e-08,3.38e-11
327,7.33e-08,3.41e-11
328,7.32e-08,3.57e-11
329,7.36e-08,3.55e-11
330,7.38e-08,3.61e-11
331,7.42e-08,3.62e-11
332,7.43e-08,3.72e-11
333,7.46e-08,3.75e-11
334,7.5e-08,3.74e-11
335,7.46e-08,4.01e-11
336,7.48e-08,4.09e-11
337,7.52e-08,4.06e-11
338,7.53e-08,4.18e-11
339,7.54e-08,4.26e-11
340,7.58e-08,4.27e-11
341,7.62e-08,4.26e-11
342,7.64e-08,4.34e-11
343,7.66e-08,4.41e-11
344,7.68e-08,4.45e-11
345,7.68e-08,4.6e-11
346,7.68e-08,4.73e-11
347,7.69e-08,4.82e-11
348,7.74e-08,4.81e-11
349,7.81e-08,4.69e-11
350,7.86e-08,4.64e-11
351,7.86e-08,4.78e-11
352,7.82e-08,5.04e-11
353,7.82e-08,5.19e-11
354,7.85e-08,5.2e-11
355,7.86e-08,5.29e-11
356,7.89e-08,5.32e-11
357,8.2e-08,4.42e-11
358,8.46e-08,3.65e-11
359,8.48e-08,3.75e-11
360,8.57e-08,3.6e-11
361,8.61e-08,3.61e-11
362,8.71e-08,3.39e-11
363,8.99e-08,2.58e-11
364,9.08e-08,2.39e-11
365,9.11e-08,2.43e-11
366,9.23e-08,2.15e-11
367,9.27e-08,2.18e-11
368,9.24e-08,2.39e-11
369,9.24e-08,2.52e-11
370,9.27e-08,2.55e-11
371,9.32e-08,2.49e-11
372,9.38e-08,2.45e-11
373,9.41e-08,2.48e-11
374,9.44e-08,2.5e-11
375,9.49e-08,2.48e-11
376,9.46e-08,2.7e-11
377,9.46e-08,2.84e-11
378,9.52e-08,2.76e-11
379,9.53e-08,2.83e-11
380,9.51e-08,3.04e-11
381,9.56e-08,3.02e-11
382,9.64e-08,2.87e-11
383,9.64e-08,3e-11
384,9.63e-08,3.19e-11
385,9.64e-08,3.26e-11
386,9.7e-08,3.19e-11
387,9.78e-08,3.07e-11
388,9.79e-08,3.16e-11
389,9.77e-08,3.36e-11
390,9.82e-08,3.35e-11
391,9.85e-08,3.38e-11
392,9.86e-08,3.48e-11
393,9.88e-08,3.54e-11
394,9.91e-08,3.58e-11
395,9.94e-08,3.6e-11
396,9.94e-08,3.76e-11
397,9.93e-08,3.91e-11
398,9.91e-08,4.08e-11
399,9.95e-08,4.07e-11
400,1e-07,4.05e-11
401,1e-07,4.14e-11
402,1e-07,4.21e-11
403,1e-07,4.28e-11
404,1.01e-07,4.21e-11
405,1.01e-07,4.26e-11
406,1.01e-07,4.36e-11
407,1.02e-07,4.45e-11
408,1.02e-07,4.48e-11
409,1.02e-07,4.52e-11
410,1.02e-07,4.67e-11
411,1.02e-07,4.78e-11
412,1.02e-07,4.88e-11
413,1.03e-07,4.95e-11
414,1.02e-07,5.16e-11
415,1.02e-07,5.34e-11
416,1.03e-07,5.37e-11
417,1.03e-07,5.45e-11
418,1.03e-07,5.41e-11
419,1.04e-07,5.37e-11
420,1.04e-07,5.52e-11
421,1.03e-07,5.67e-11
422,1.04e-07,5.73e-11
423,1.04e-07,5.79e-11
424,1.04e-07,5.81e-11
425,1.04e-07,5.92e-11
426,1.04e-07,6.12e-11
427,1.04e-07,6.16e-11
428,1.05e-07,6.18e-11
429,1.05e-07,6.31e-11
430,1.05e-07,6.33e-11
431,1.05e-07,6.37e-11
432,1.05e-07,6.47e-11
433,1.05e-07,6.69e-11
434,1.05e-07,6.85e-11
435,1.06e-07,6.83e-11
436,1.06e-07,6.89e-11
437,1.06e-07,6.93e-11
438,1.06e-07,6.94e-11
439,1.07e-07,7.05e-11
440,1.06e-07,7.2e-11
441,1.07e-07,7.22e-11
442,1.07e-07,7.29e-11
443,1.07e-07,7.4e-11
444,1.07e-07,7.51e-11
445,1.07e-07,7.67e-11
446,1.07e-07,7.8e-11
447,1.07e-07,7.81e-11
448,1.08e-07,7.84e-11
449,1.08e-07,8.03e-11
450,1.07e-07,8.21e-11
451,1.08e-07,8.31e-11
452,1.08e-07,8.38e-11
453,1.08e-07,8.37e-11
454,1.08e-07,8.49e-11
455,1.08e-07,8.74e-11
456,1.08e-07,8.87e-11
457,1.08e-07,8.9e-11
458,1.08e-07,9.01e-11
459,1.08e-07,9.14e-11
460,1.08e-07,9.2e-11
461,1.09e-07,9.22e-11
462,1.09e-07,9.3e-11
463,1.09e-07,9.43e-11
464,1.09e-07,9.52e-11
465,1.09e-07,9.57e-11
466,1.1e-07,9.63e-11
467,1.1e-07,9.66e-11
468,1.1e-07,9.77e-11
469,1.1e-07,9.87e-11
470,1.1e-07,9.95e-11
471,1.1e-07,1.01e-10
472,1.11e-07,1.01e-10
473,1.11e-07,1.02e-10
474,1.11e-07,1.04e-10
475,1.11e-07,1.04e-10
476,1.11e-07,1.05e-10
477,1.11e-07,1.07e-10
478,1.11e-07,1.08e-10
479,1.11e-07,1.08e-10
480,1.11e-07,1.1e-10
481,1.11e-07,1.12e-10
482,1.12e-07,1.12e-10
483,1.12e-07,1.12e-10
484,1.12e-07,1.13e-10
485,1.12e-07,1.14e-10
486,1.12e-07,1.15e-10
487,1.12e-07,1.17e-10
488,1.12e-07,1.19e-10
489,1.12e-07,1.2e-10
490,1.12e-07,1.21e-10
491,1.12e-07,1.22e-10
492,1.12e-07,1.22e-10
493,1.12e-07,1.23e-10
494,1.12e-07,1.25e-10
495,1.12e-07,1.26e-10
496,1.12e-07,1.28e-10
497,1.13e-07,1.28e-10
498,1.13e-07,1.29e-10
499,1.13e-07,1.3e-10
500,1.13e-07,1.31e-10
501,1.13e-07,1.32e-10
502,1.13e-07,1.33e-10
503,1.13e-07,1.34e-10
504,1.13e-07,1.36e-10
505,1.13e-07,1.36e-10
506,1.13e-07,1.38e-10
507,1.13e-07,1.4e-10
508,1.13e-07,1.4e-10
509,1.14e-07,1.41e-10
510,1.14e-07,1.43e-10
511,1.14e-07,1.44e-10
512,1.14e-07,1.44e-10
513,1.14e-07,1.46e-10
514,1.13e-07,1.48e-10
515,1.14e-07,1.49e-10
516,1.14e-07,1.51e-10
517,1.14e-07,1.52e-10
518,1.14e-07,1.53e-10
519,1.14e-07,1.54e-10
520,1.14e-07,1.55e-10
521,1.14e-07,1.56e-10
522,1.14e-07,1.57e-10
523,1.14e-07,1.58e-10
524,1.14e-07,1.59e-10
525,1.14e-07,1.6e-10
526,1.14e-07,1.61e-10
527,1.14e-07,1.63e-10
528,1.14e-07,1.64e-10
529,1.14e-07,1.66e-10
530,1.14e-07,1.67e-10
531,1.14e-07,1.68e-10
532,1.14e-07,1.69e-10
533,1.15e-07,1.7e-10
534,1.15e-07,1.71e-10
535,1.15e-07,1.73e-10
536,1.14e-07,1.75e-10
537,1.15e-07,1.76e-10
538,1.15e-07,1.77e-10
539,1.15e-07,1.78e-10
540,1.15e-07,1.8e-10
541,1.15e-07,1.81e-10
542,1.15e-07,1.82e-10
543,1.15e-07,1.84e-10
544,1.15e-07,1.85e-10
545,1.15e-07,1.85e-10
546,1.15e-07,1.87e-10
547,1.15e-07,1.88e-10
548,1.15e-07,1.89e-10
549,1.15e-07,1.9e-10
550,1.15e-07,1.92e-10
551,1.15e-07,1.93e-10
552,1.15e-07,1.94e-10
553,1.15e-07,1.96e-10
554,1.15e-07,1.97e-10
555,1.15e-07,1.98e-10
556,1.15e-07,2e-10
557,1.15e-07,2.01e-10
558,1.15e-07,2.02e-10
559,1.15e-07,2.03e-10
560,1.15e-07,2.05e-10
561,1.15e-07,2.06e-10
562,1.15e-07,2.07e-10
563,1.15e-07,2.09e-10
564,1.15e-07,2.1e-10
565,1.16e-07,2.11e-10
566,1.15e-07,2.13e-10
567,1.15e-07,2.14e-10
568,1.15e-07,2.15e-10
569,1.15e-07,2.17e-10
570,1.16e-07,2.18e-10
571,1.16e-07,2.19e-10
572,1.16e-07,2.2e-10
573,1.15e-07,2.22e-10
574,1.15e-07,2.24e-10
575,1.15e-07,2.25e-10
576,1.15e-07,2.26e-10
577,1.16e-07,2.27e-10
578,1.16e-07,2.29e-10
579,1.16e-07,2.3e-10
580,1.16e-07,2.31e-10
581,1.16e-07,2.32e-10
582,1.15e-07,2.34e-10
583,1.15e-07,2.36e-10
584,1.15e-07,2.37e-10
585,1.15e-07,2.39e-10
586,1.16e-07,2.4e-10
587,1.16e-07,2.41e-10
588,1.16e-07,2.41e-10
589,1.16e-07,2.41e-10
590,1.16e-07,2.43e-10
591,1.16e-07,2.43e-10
592,1.17e-07,2.44e-10
593,1.17e-07,2.46e-10
594,1.16e-07,2.48e-10
595,1.16e-07,2.49e-10
596,1.16e-07,2.5e-10
597,1.16e-07,2.52e-10
598,1.16e-07,2.54e-10
599,1.16e-07,2.55e-10
600,1.16e-07,2.57e-10
601,1.16e-07,2.58e-10
602,1.16e-07,2.6e-10
603,1.16e-07,2.61e-10
604,1.16e-07,2.62e-10
605,1.16e-07,2.64e-10
606,1.16e-07,2.66e-10
607,1.16e-07,2.66e-10
608,1.16e-07,2.68e-10
609,1.16e-07,2.69e-10
610,1.16e-07,2.71e-10
611,1.16e-07,2.72e-10
612,1.16e-07,2.74e-10
613,1.16e-07,2.76e-10
614,1.16e-07,2.77e-10
615,1.16e-07,2.78e-10
616,1.16e-07,2.8e-10
617,1.16e-07,2.81e-10
618,1.16e-07,2.83e-10
619,1.16e-07,2.84e-10
620,1.16e-07,2.86e-10
621,1.16e-07,2.88e-10
622,1.15e-07,2.89e-10
623,1.15e-07,2.91e-10
624,1.15e-07,2.93e-10
625,1.15e-07,2.94e-10
626,1.15e-07,2.95e-10
627,1.15e-07,2.97e-10
628,1.15e-07,2.98e-10
629,1.15e-07,3e-10
630,1.15e-07,3.01e-10
631,1.15e-07,3.03e-10
632,1.15e-07,3.04e-10
633,1.15e-07,3.06e-10
634,1.15e-07,3.07e-10
635,1.15e-07,3.09e-10
636,1.15e-07,3.11e-10
637,1.15e-07,3.13e-10
638,1.15e-07,3.14e-10
639,1.15e-07,3.15e-10
640,1.15e-07,3.17e-10
641,1.15e-07,3.19e-10
642,1.15e-07,3.2e-10
643,1.15e-07,3.21e-10
644,1.15e-07,3.23e-10
645,1.14e-07,3.25e-10
646,1.14e-07,3.26e-10
647,1.14e-07,3.28e-10
648,1.14e-07,3.29e-10
649,1.14e-07,3.31e-10
650,1.14e-07,3.32e-10
651,1.14e-07,3.34e-10
652,1.14e-07,3.36e-10
653,1.14e-07,3.37e-10
654,1.14e-07,3.39e-10
655,1.14e-07,3.41e-10
656,1.14e-07,3.42e-10
657,1.14e-07,3.44e-10
658,1.14e-07,3.45e-10
659,1.14e-07,3.47e-10
660,1.14e-07,3.48e-10
661,1.14e-07,3.5e-10
662,1.13e-07,3.52e-10
663,1.34e-07,2.83e-10
664,1.84e-07,1.18e-10
665,2.16e-07,1.05e-11
666,2.18e-07,3.97e-12
667,2.19e-07,2.36e-12
668,2.2e-07,2.7e-12
669,2.2e-07,4.59e-12
670,2.2e-07,4.19e-12
671,2.21e-07,1.67e-12
672,2.22e-07,7.14e-13
673,2.22e-07,1.37e-12
674,2.22e-07,1.96e-12
675,2.23e-07,2.56e-13
676,2.24e-07,-9.15e-13
677,2.24e-07,1.51e-13
678,2.25e-07,-1.1e-12
679,2.25e-07,-2.11e-16
680,2.25e-07,2.54e-13
681,2.26e-07,1.66e-14
682,2.25e-07,2.22e-12
683,2.27e-07,-5.06e-13
684,2.27e-07,-9.41e-13
685,2.27e-07,2.58e-12
686,2.27e-07,3.95e-12
687,2.27e-07,2.7e-12
688,2.28e-07,1.52e-12
689,2.28e-07,2.66e-12
690,2.29e-07,2.14e-12
691,2.3e-07,5.86e-13
692,2.31e-07,-9.53e-13
693,2.31e-07,-1.74e-12
694,2.31e-07,1.15e-12
695,2.31e-07,3.3e-12
696,2.32e-07,7.48e-13
697,2.32e-07,1.48e-13
698,2.32e-07,1.23e-12
699,2.33e-07,3.66e-13
700,2.33e-07,2.02e-12
701,2.34e-07,1.37e-12
702,2.34e-07,2.98e-14
703,2.35e-07,1.09e-12
704,2.35e-07,2.4e-12
705,2.35e-07,3.33e-12
706,2.36e-07,1.51e-12
707,2.36e-07,1.09e-13
708,2.37e-07,-4.57e-13
709,2.37e-07,9.59e-13
710,2.37e-07,3.37e-12
711,2.37e-07,3.96e-12
712,2.38e-07,2.28e-12
713,2.39e-07,1.51e-12
714,2.39e-07,1.69e-12
715,2.39e-07,1.99e-12
716,2.39e-07,3.13e-12
717,2.4e-07,2.93e-12
718,2.4e-07,2.94e-12
719,2.41e-07,2.52e-12
720,2.41e-07,3.69e-12
721,2.42e-07,2.18e-12
722,2.43e-07,-1.04e-12
723,2.43e-07,-1.74e-13
724,2.42e-07,4.11e-12
725,2.43e-07,5.18e-12
726,2.44e-07,1.76e-12
727,2.45e-07,7.43e-13
728,2.45e-07,2.36e-12
729,2.45e-07,1.48e-12
730,2.46e-07,6.03e-13
731,2.45e-07,3.32e-12
732,2.46e-07,2.67e-12
733,2.47e-07,2.14e-12
734,2.47e-07,2.63e-12
735,2.47e-07,2.37e-12
736,2.48e-07,1.96e-12
737,2.49e-07,-3.25e-14
738,2.49e-07,6.17e-14
739,2.49e-07,2.08e-12
740,2.49e-07,4.78e-12
741,2.49e-07,4.96e-12
742,2.5e-07,3.66e-12
743,2.51e-07,1.51e-12
744,2.52e-07,-6.15e-13
745,2.52e-07,1.38e-12
746,2.52e-07,3.25e-12
747,2.53e-07,1e-12
748,2.54e-07,-4.65e-13
749,2.54e-07,1.02e-12
750,2.54e-07,3.02e-12
751,2.54e-07,4.05e-12
752,2.55e-07,2.06e-12
753,2.56e-07,-9.73e-13
754,2.56e-07,2.58e-13
755,2.56e-07,2.01e-12
756,2.57e-07,1.29e-12
757,2.57e-07,9.27e-13
758,2.58e-07,8.52e-13
759,2.58e-07,1.53e-12
760,2.57e-07,4.13e-12
761,2.58e-07,3.83e-12
762,2.58e-07,3.16e-12
763,2.59e-07,4.32e-12
764,2.59e-07,4.16e-12
765,2.6e-07,3.41e-12
766,2.6e-07,3.37e-12
767,2.61e-07,2.93e-12
768,2.61e-07,2.17e-12
769,2.62e-07,1.27e-12
770,2.62e-07,2.07e-12
771,2.63e-07,1.62e-12
772,2.63e-07,6.05e-13
773,2.64e-07,1.17e-12
774,2.64e-07,1.2e-12
775,2.64e-07,1.63e-12
776,2.65e-07,1.29e-13
777,2.66e-07,2.42e-14
778,2.66e-07,7.93e-13
779,2.66e-07,1.51e-12
780,2.66e-07,1.99e-12
781,2.67e-07,1.16e-12
782,2.68e-07,9.36e-13
783,2.68e-07,1.65e-12
784,2.68e-07,2.76e-12
785,2.68e-07,2.06e-12
786,2.69e-07,2.61e-14
787,2.7e-07,7.27e-13
788,2.69e-07,3.76e-12
789,2.69e-07,6.32e-12
790,2.69e-07,5.73e-12
791,2.7e-07,5.06e-12
792,2.71e-07,4.75e-12
793,2.72e-07,3.02e-12
794,2.72e-07,2.9e-12
795,2.73e-07,2.24e-12
796,2.74e-07,4.05e-13
797,2.74e-07,6.84e-13
798,2.74e-07,3.39e-12
799,2.74e-07,2.72e-12
800,2.75e-07,1.74e-12
801,2.75e-07,1.78e-12
802,2.76e-07,1.39e-12
803,2.76e-07,1.61e-12
804,2.76e-07,2.65e-12
805,2.77e-07,3.2e-12
806,2.77e-07,2.22e-12
807,2.78e-07,2.11e-12
808,2.78e-07,9.54e-13
809,2.8e-07,-1.78e-12
810,2.8e-07,3.54e-14
811,2.79e-07,2.41e-12
812,2.79e-07,3.33e-12
813,2.8e-07,4.63e-12
814,2.8e-07,3.06e-12
815,2.81e-07,1.38e-12
816,2.82e-07,8.85e-13
817,2.82e-07,2.39e-12
818,2.82e-07,3.42e-12
819,2.82e-07,4.06e-12
820,2.83e-07,4.1e-12
821,2.83e-07,3.42e-12
822,2.83e-07,4.29e-12
823,2.84e-07,3.34e-12
824,2.85e-07,7.32e-13
825,2.85e-07,1.95e-12
826,2.85e-07,4.85e-12
827,2.86e-07,3.56e-12
828,2.87e-07,1.3e-12
829,2.87e-07,2.4e-12
830,2.87e-07,2.58e-12
831,2.88e-07,2.8e-12
832,2.88e-07,1.54e-12
833,2.89e-07,1.43e-12
834,2.89e-07,3.4e-12
835,2.9e-07,1.99e-12
836,2.9e-07,9.75e-13
837,2.91e-07,6.83e-13
838,2.91e-07,2.05e-12
839,2.91e-07,3.38e-12
840,2.92e-07,1.57e-12
841,2.92e-07,1.05e-12
842,2.92e-07,3.37e-12
843,2.92e-07,3.99e-12
844,2.93e-07,2.52e-12
845,2.94e-07,2.86e-13
846,2.95e-07,-2.61e-13
847,2.95e-07,-4.23e-13
848,2.95e-07,1.52e-12
849,2.95e-07,3.09e-12
850,2.96e-07,2.33e-12
851,2.97e-07,1.22e-12
852,2.97e-07,1.62e-14
853,2.97e-07,1.86e-12
854,2.97e-07,3.86e-12
855,2.98e-07,3.93e-12
856,2.98e-07,3.09e-12
857,2.98e-07,4.71e-12
858,2.99e-07,4.55e-12
859,3e-07,1.35e-12
860,3e-07,9.93e-13
861,3e-07,2.94e-12
862,3e-07,5.81e-12
863,3e-07,6.38e-12
