,Sep,Force
300,6.59e-08,2.57e-11
301,6.58e-08,2.73e-11
302,6.61e-08,2.77e-11
303,6.67e-08,2.71e-11
304,6.72e-08,2.68e-11
305,6.74e-08,2.74e-11
306,6.77e-08,2.79e-11
307,6.82e-08,2.75e-11
308,6.83e-08,2.85e-11
309,6.85e-08,2.92e-11
310,6.9e-08,2.86e-11
311,6.89e-08,3.03e-11
312,6.88e-08,3.19e-11
313,6.91e-08,3.21e-11
314,6.9e-08,3.37e-11
315,6.96e-08,3.3e-11
316,7.02e-08,3.26e-11
317,7e-08,3.46e-11
318,7.03e-08,3.49e-11
319,7.07e-08,3.47e-11
320,7.08e-08,3.58e-11
321,7.06e-08,3.74e-11
322,7.06e-08,3.86e-11
323,7.15e-08,3.71e-11
324,7.2e-08,3.68e-11
325,7.21e-08,3.79e-11
326,7.21e-08,3.89e-11
327,7.18e-08,4.13e-11
328,7.2e-08,4.19e-11
329,7.29e-08,4.02e-11
330,7.29e-08,4.15e-11
331,7.25e-08,4.41e-11
332,7.3e-08,4.39e-11
333,7.36e-08,4.31e-11
334,7.37e-08,4.4e-11
335,7.36e-08,4.59e-11
336,7.4e-08,4.57e-11
337,7.41e-08,4.66e-11
338,7.41e-08,4.79e-11
339,7.47e-08,4.74e-11
340,7.53e-08,4.69e-11
341,7.56e-08,4.72e-11
342,7.75e-08,4.22e-11
343,8.01e-08,3.47e-11
344,8.12e-08,3.22e-11
345,8.19e-08,3.12e-11
346,8.21e-08,3.21e-11
347,8.17e-08,3.48e-11
348,8.2e-08,3.49e-11
349,8.28e-08,3.38e-11
350,8.29e-08,3.46e-11
351,8.29e-08,3.61e-11
352,8.31e-08,3.67e-11
353,8.38e-08,3.57e-11
354,8.56e-08,3.06e-11
355,8.74e-08,2.58e-11
356,8.82e-08,2.46e-11
357,8.83e-08,2.53e-11
358,8.83e-08,2.68e-11
359,8.89e-08,2.62e-11
360,8.96e-08,2.55e-11
361,9.01e-08,2.51e-11
362,9.01e-08,2.63e-11
363,9.01e-08,2.78e-11
364,9.02e-08,2.83e-11
365,9.01e-08,2.98e-11
366,9.04e-08,3.03e-11
367,9.12e-08,2.89e-11
368,9.13e-08,2.97e-11
369,9.15e-08,3.03e-11
370,9.19e-08,3.06e-11
371,9.16e-08,3.28e-11
372,9.21e-08,3.26e-11
373,9.25e-08,3.25e-11
374,9.31e-08,3.19e-11
375,9.41e-08,2.98e-11
376,9.38e-08,3.21e-11
377,9.34e-08,3.49e-11
378,9.39e-08,3.46e-11
379,9.4e-08,3.54e-11
380,9.4e-08,3.69e-11
381,9.45e-08,3.67e-11
382,9.48e-08,3.68e-11
383,9.47e-08,3.84e-11
384,9.52e-08,3.82e-11
385,9.58e-08,3.73e-11
386,9.57e-08,3.92e-11
387,9.56e-08,4.06e-11
388,9.6e-08,4.04e-11
389,9.64e-08,4.03e-11
390,9.69e-08,4.01e-11
391,9.69e-08,4.13e-11
392,9.68e-08,4.32e-11
393,9.71e-08,4.35e-11
394,9.76e-08,4.32e-11
395,9.76e-08,4.46e-11
396,9.79e-08,4.49e-11
397,9.81e-08,4.53e-11
398,9.83e-08,4.59e-11
399,9.82e-08,4.75e-11
400,9.81e-08,4.92e-11
401,9.86e-08,4.91e-11
402,9.88e-08,4.98e-11
403,9.94e-08,4.95e-11
404,9.95e-08,5.03e-11
405,9.96e-08,5.13e-11
406,1e-07,5.14e-11
407,1e-07,5.2e-11
408,1.01e-07,5.22e-11
409,1e-07,5.44e-11
410,1e-07,5.6e-11
411,1.01e-07,5.63e-11
412,1e-07,5.82e-11
413,1e-07,6.01e-11
414,1.01e-07,5.98e-11
415,1.01e-07,6.06e-11
416,1.01e-07,6.13e-11
417,1.01e-07,6.11e-11
418,1.02e-07,6.2e-11
419,1.02e-07,6.28e-11
420,1.02e-07,6.3e-11
421,1.02e-07,6.32e-11
422,1.03e-07,6.4e-11
423,1.03e-07,6.38e-11
424,1.04e-07,6.33e-11
425,1.03e-07,6.51e-11
426,1.03e-07,6.83e-11
427,1.03e-07,6.84e-11
428,1.04e-07,6.85e-11
429,1.04e-07,6.95e-11
430,1.04e-07,7.13e-11
431,1.03e-07,7.3e-11
432,1.04e-07,7.4e-11
433,1.04e-07,7.45e-11
434,1.04e-07,7.53e-11
435,1.04e-07,7.61e-11
436,1.04e-07,7.74e-11
437,1.04e-07,7.95e-11
438,1.04e-07,8e-11
439,1.05e-07,7.98e-11
440,1.05e-07,7.9e-11
441,1.05e-07,7.93e-11
442,1.05e-07,8.13e-11
443,1.05e-07,8.22e-11
444,1.06e-07,8.34e-11
445,1.06e-07,8.44e-11
446,1.06e-07,8.52e-11
447,1.06e-07,8.61e-11
448,1.06e-07,8.69e-11
449,1.06e-07,8.73e-11
450,1.07e-07,8.79e-11
451,1.07e-07,8.96e-11
452,1.06e-07,9.11e-11
453,1.07e-07,9.2e-11
454,1.07e-07,9.25e-11
455,1.07e-07,9.24e-11
456,1.07e-07,9.34e-11
457,1.07e-07,9.44e-11
458,1.08e-07,9.55e-11
459,1.07e-07,9.71e-11
460,1.08e-07,9.74e-11
461,1.08e-07,9.82e-11
462,1.08e-07,9.91e-11
463,1.08e-07,1e-10
464,1.08e-07,1.02e-10
465,1.08e-07,1.03e-10
466,1.09e-07,1.03e-10
467,1.09e-07,1.04e-10
468,1.09e-07,1.06e-10
469,1.09e-07,1.06e-10
470,1.09e-07,1.07e-10
471,1.09e-07,1.08e-10
472,1.09e-07,1.1e-10
473,1.09e-07,1.11e-10
474,1.09e-07,1.11e-10
475,1.1e-07,1.11e-10
476,1.09e-07,1.14e-10
477,1.1e-07,1.14e-10
478,1.1e-07,1.14e-10
479,1.1e-07,1.17e-10
480,1.1e-07,1.18e-10
481,1.1e-07,1.19e-10
482,1.1e-07,1.19e-10
483,1.1e-07,1.2e-10
484,1.1e-07,1.21e-10
485,1.11e-07,1.22e-10
486,1.11e-07,1.22e-10
487,1.11e-07,1.24e-10
488,1.11e-07,1.24e-10
489,1.11e-07,1.25e-10
490,1.11e-07,1.26e-10
491,1.11e-07,1.27e-10
492,1.11e-07,1.29e-10
493,1.11e-07,1.3e-10
494,1.12e-07,1.3e-10
495,1.12e-07,1.29e-10
496,1.13e-07,1.28e-10
497,1.13e-07,1.3e-10
498,1.13e-07,1.32e-10
499,1.13e-07,1.32e-10
500,1.13e-07,1.33e-10
501,1.13e-07,1.36e-10
502,1.13e-07,1.37e-10
503,1.14e-07,1.36e-10
504,1.14e-07,1.37e-10
505,1.14e-07,1.38e-10
506,1.14e-07,1.39e-10
507,1.14e-07,1.4e-10
508,1.14e-07,1.42e-10
509,1.14e-07,1.44e-10
510,1.14e-07,1.45e-10
511,1.14e-07,1.45e-10
512,1.14e-07,1.46e-10
513,1.14e-07,1.48e-10
514,1.14e-07,1.48e-10
515,1.15e-07,1.49e-10
516,1.15e-07,1.5e-10
517,1.15e-07,1.51e-10
518,1.15e-07,1.52e-10
519,1.15e-07,1.54e-10
520,1.15e-07,1.56e-10
521,1.15e-07,1.56e-10
522,1.15e-07,1.57e-10
523,1.15e-07,1.58e-10
524,1.15e-07,1.59e-10
525,1.15e-07,1.6e-10
526,1.15e-07,1.62e-10
527,1.15e-07,1.62e-10
528,1.16e-07,1.63e-10
529,1.16e-07,1.64e-10
530,1.16e-07,1.66e-10
531,1.15e-07,1.68e-10
532,1.16e-07,1.69e-10
533,1.16e-07,1.68e-10
534,1.16e-07,1.68e-10
535,1.16e-07,1.7e-10
536,1.16e-07,1.72e-10
537,1.16e-07,1.74e-10
538,1.16e-07,1.76e-10
539,1.16e-07,1.77e-10
540,1.16e-07,1.77e-10
541,1.17e-07,1.77e-10
542,1.17e-07,1.78e-10
543,1.16e-07,1.81e-10
544,1.16e-07,1.82e-10
545,1.17e-07,1.83e-10
546,1.17e-07,1.83e-10
547,1.17e-07,1.84e-10
548,1.17e-07,1.85e-10
549,1.17e-07,1.86e-10
550,1.17e-07,1.87e-10
551,1.17e-07,1.89e-10
552,1.17e-07,1.9e-10
553,1.18e-07,1.91e-10
554,1.18e-07,1.92e-10
555,1.18e-07,1.93e-10
556,1.18e-07,1.94e-10
557,1.19e-07,1.93e-10
558,1.2e-07,1.91e-10
559,1.21e-07,1.88e-10
560,1.22e-07,1.86e-10
561,1.22e-07,1.87e-10
562,1.22e-07,1.88e-10
563,1.22e-07,1.9e-10
564,1.23e-07,1.88e-10
565,1.24e-07,1.84e-10
566,1.25e-07,1.84e-10
567,1.25e-07,1.86e-10
568,1.24e-07,1.88e-10
569,1.25e-07,1.89e-10
570,1.25e-07,1.88e-10
571,1.25e-07,1.9e-10
572,1.25e-07,1.92e-10
573,1.25e-07,1.92e-10
574,1.25e-07,1.93e-10
575,1.25e-07,1.95e-10
576,1.25e-07,1.96e-10
577,1.26e-07,1.96e-10
578,1.26e-07,1.97e-10
579,1.26e-07,1.99e-10
580,1.26e-07,2e-10
581,1.26e-07,2.01e-10
582,1.26e-07,2.02e-10
583,1.26e-07,2.03e-10
584,1.26e-07,2.04e-10
585,1.26e-07,2.05e-10
586,1.26e-07,2.07e-10
587,1.26e-07,2.08e-10
588,1.27e-07,2.08e-10
589,1.27e-07,2.09e-10
590,1.27e-07,2.12e-10
591,1.27e-07,2.13e-10
592,1.27e-07,2.13e-10
593,1.27e-07,2.14e-10
594,1.27e-07,2.16e-10
595,1.27e-07,2.17e-10
596,1.27e-07,2.18e-10
597,1.27e-07,2.19e-10
598,1.28e-07,2.19e-10
599,1.27e-07,2.21e-10
600,1.27e-07,2.23e-10
601,1.27e-07,2.24e-10
602,1.27e-07,2.25e-10
603,1.28e-07,2.26e-10
604,1.27e-07,2.28e-10
605,1.27e-07,2.3e-10
606,1.28e-07,2.3e-10
607,1.28e-07,2.31e-10
608,1.27e-07,2.33e-10
609,1.28e-07,2.35e-10
610,1.28e-07,2.35e-10
611,1.28e-07,2.36e-10
612,1.28e-07,2.38e-10
613,1.28e-07,2.39e-10
614,1.28e-07,2.4e-10
615,1.28e-07,2.41e-10
616,1.28e-07,2.42e-10
617,1.28e-07,2.43e-10
618,1.29e-07,2.44e-10
619,1.29e-07,2.45e-10
620,1.29e-07,2.46e-10
621,1.28e-07,2.48e-10
622,1.28e-07,2.49e-10
623,1.29e-07,2.5e-10
624,1.29e-07,2.51e-10
625,1.29e-07,2.52e-10
626,1.29e-07,2.53e-10
627,1.29e-07,2.55e-10
628,1.28e-07,2.57e-10
629,1.29e-07,2.58e-10
630,1.29e-07,2.59e-10
631,1.29e-07,2.6e-10
632,1.29e-07,2.61e-10
633,1.29e-07,2.62e-10
634,1.29e-07,2.64e-10
635,1.29e-07,2.65e-10
636,1.29e-07,2.66e-10
637,1.29e-07,2.67e-10
638,1.29e-07,2.69e-10
639,1.29e-07,2.71e-10
640,1.29e-07,2.71e-10
641,1.3e-07,2.71e-10
642,1.3e-07,2.73e-10
643,1.29e-07,2.75e-10
644,1.29e-07,2.76e-10
645,1.29e-07,2.77e-10
646,1.29e-07,2.79e-10
647,1.29e-07,2.8e-10
648,1.29e-07,2.82e-10
649,1.3e-07,2.83e-10
650,1.29e-07,2.85e-10
651,1.29e-07,2.87e-10
652,1.29e-07,2.88e-10
653,1.3e-07,2.89e-10
654,1.3e-07,2.89e-10
655,1.3e-07,2.91e-10
656,1.3e-07,2.93e-10
657,1.3e-07,2.93e-10
658,1.3e-07,2.94e-10
659,1.3e-07,2.96e-10
660,1.3e-07,2.97e-10
661,1.3e-07,2.98e-10
662,1.3e-07,3e-10
663,1.3e-07,3.01e-10
664,1.3e-07,3.02e-10
665,1.3e-07,3.04e-10
666,1.3e-07,3.06e-10
667,1.3e-07,3.06e-10
668,1.3e-07,3.08e-10
669,1.3e-07,3.1e-10
670,1.3e-07,3.11e-10
671,1.3e-07,3.12e-10
672,1.3e-07,3.13e-10
673,1.3e-07,3.14e-10
674,1.3e-07,3.15e-10
675,1.3e-07,3.17e-10
676,1.3e-07,3.19e-10
677,1.3e-07,3.21e-10
678,1.3e-07,3.22e-10
679,1.3e-07,3.22e-10
680,1.31e-07,3.23e-10
681,1.31e-07,3.24e-10
682,1.31e-07,3.25e-10
683,1.31e-07,3.27e-10
684,1.31e-07,3.28e-10
685,1.31e-07,3.29e-10
686,1.31e-07,3.3e-10
687,1.31e-07,3.32e-10
688,1.31e-07,3.33e-10
689,1.33e-07,3.27e-10
690,1.61e-07,2.35e-10
691,2.07e-07,8.08e-11
692,2.3e-07,6.14e-12
693,2.31e-07,2.51e-12
694,2.31e-07,4.37e-12
695,2.31e-07,7.08e-12
696,2.32e-07,4.83e-12
697,2.33e-07,2.46e-12
698,2.33e-07,4.45e-12
699,2.33e-07,5.4e-12
700,2.33e-07,4.29e-12
701,2.34e-07,3.91e-12
702,2.35e-07,1.93e-12
703,2.36e-07,-5.81e-13
704,2.36e-07,9.23e-13
705,2.36e-07,2.67e-12
706,2.37e-07,1.74e-12
707,2.37e-07,9.61e-13
708,2.37e-07,4.42e-12
709,2.37e-07,6.03e-12
710,2.38e-07,3.81e-12
711,2.38e-07,3.18e-12
712,2.39e-07,2.16e-12
713,2.39e-07,2.66e-12
714,2.39e-07,3.78e-12
715,2.4e-07,2.63e-12
716,2.41e-07,2.13e-12
717,2.41e-07,1.81e-12
718,2.41e-07,3.09e-12
719,2.42e-07,2.67e-12
720,2.43e-07,1.06e-12
721,2.43e-07,3.09e-12
722,2.43e-07,3.96e-12
723,2.44e-07,1.38e-12
724,2.44e-07,2.02e-12
725,2.45e-07,2.27e-12
726,2.45e-07,1.64e-12
727,2.45e-07,4.52e-12
728,2.46e-07,2.99e-12
729,2.46e-07,3e-12
730,2.45e-07,6.59e-12
731,2.47e-07,3.97e-12
732,2.48e-07,7.72e-13
733,2.49e-07,-4.36e-13
734,2.49e-07,1.77e-13
735,2.49e-07,7.19e-13
736,2.5e-07,3.81e-13
737,2.5e-07,1.9e-13
738,2.51e-07,2.38e-13
739,2.5e-07,2.55e-12
740,2.51e-07,3.16e-12
741,2.51e-07,3.24e-12
742,2.51e-07,4.88e-12
743,2.52e-07,2.91e-12
744,2.53e-07,1.48e-12
745,2.53e-07,2.2e-12
746,2.53e-07,3.44e-12
747,2.53e-07,4.06e-12
748,2.54e-07,1.55e-12
749,2.55e-07,1.14e-13
750,2.55e-07,1.87e-12
751,2.55e-07,4.39e-12
752,2.56e-07,2.26e-12
753,2.57e-07,-1.56e-12
754,2.57e-07,2.25e-13
755,2.57e-07,2.51e-12
756,2.57e-07,3.78e-12
757,2.57e-07,4.8e-12
758,2.58e-07,2.26e-12
759,2.59e-07,3.65e-13
760,2.59e-07,1.46e-12
761,2.6e-07,2.34e-12
762,2.6e-07,1.98e-12
763,2.6e-07,3e-12
764,2.6e-07,3.53e-12
765,2.61e-07,2.84e-12
766,2.62e-07,1.63e-12
767,2.62e-07,1.59e-12
768,2.62e-07,3.66e-12
769,2.62e-07,4.1e-12
770,2.63e-07,3.72e-12
771,2.63e-07,4.57e-12
772,2.64e-07,4.17e-12
773,2.65e-07,2.35e-12
774,2.65e-07,1.42e-12
775,2.65e-07,2.81e-12
776,2.65e-07,5.85e-12
777,2.65e-07,5.43e-12
778,2.67e-07,2.28e-12
779,2.68e-07,5.73e-13
780,2.68e-07,2.48e-12
781,2.67e-07,5.84e-12
782,2.67e-07,6.69e-12
783,2.68e-07,5.41e-12
784,2.69e-07,2.85e-12
785,2.7e-07,1.35e-12
786,2.7e-07,4e-12
787,2.69e-07,7.92e-12
788,2.69e-07,7.13e-12
789,2.71e-07,4.57e-12
790,2.71e-07,3.2e-12
791,2.72e-07,2.78e-12
792,2.73e-07,1.54e-12
793,2.74e-07,4.18e-13
794,2.73e-07,2.4e-12
795,2.74e-07,2.4e-12
796,2.75e-07,1.64e-12
797,2.75e-07,2.67e-12
798,2.75e-07,3.15e-12
799,2.75e-07,4.27e-12
800,2.75e-07,4.67e-12
801,2.76e-07,3e-12
802,2.76e-07,3.86e-12
803,2.77e-07,3.21e-12
804,2.78e-07,1.99e-12
805,2.78e-07,4.07e-12
806,2.78e-07,4.24e-12
807,2.79e-07,3.3e-12
808,2.79e-07,3.37e-12
809,2.79e-07,4.73e-12
810,2.8e-07,1.92e-12
811,2.81e-07,3.4e-13
812,2.81e-07,2.62e-12
813,2.81e-07,2.57e-12
814,2.81e-07,4.95e-12
815,2.81e-07,7.14e-12
816,2.82e-07,3.74e-12
817,2.83e-07,1.81e-12
818,2.83e-07,4.69e-12
819,2.83e-07,4.79e-12
820,2.84e-07,5.33e-12
821,2.84e-07,5.59e-12
822,2.85e-07,4.68e-12
823,2.85e-07,5.52e-12
824,2.85e-07,6.19e-12
825,2.86e-07,5.41e-12
826,2.87e-07,2.61e-12
827,2.87e-07,2.5e-12
828,2.87e-07,3.88e-12
829,2.88e-07,2.93e-12
830,2.89e-07,2.9e-12
831,2.89e-07,4.07e-12
832,2.89e-07,4.34e-12
833,2.9e-07,2.36e-12
834,2.91e-07,4.11e-13
835,2.91e-07,4.55e-13
836,2.91e-07,2.05e-12
837,2.92e-07,2.65e-12
838,2.92e-07,2.77e-12
839,2.92e-07,2.94e-12
840,2.93e-07,6.48e-13
841,2.94e-07,8.04e-13
842,2.94e-07,2.47e-12
843,2.94e-07,2.5e-12
844,2.94e-07,3.99e-12
845,2.94e-07,5.4e-12
846,2.95e-07,3.91e-12
847,2.96e-07,2.45e-12
848,2.96e-07,4.25e-12
849,2.96e-07,6.22e-12
850,2.96e-07,4.89e-12
851,2.98e-07,2.28e-12
852,2.98e-07,2.94e-12
853,2.98e-07,3.78e-12
854,2.98e-07,4.46e-12
855,2.99e-07,3.76e-12
856,3e-07,1.02e-12
857,3e-07,1.49e-12
858,3e-07,4.6e-12
859,3e-07,4.36e-12
860,3.02e-07,1.53e-12
861,3.02e-07,1.28e-12
862,3.02e-07,2.83e-12
863,3.03e-07,2.51e-12
